pair,FileName,Subfolder,ImageName,Description,Majority_Label,Confidence
pair_4685,1332_1,5050K,1332_1_gt.jpg,"This is an image of an outdoor forest scene, featuring a person dressed in clothing adorned with leaves and natural materials standing in the woods. The background consists of bare trees and soft lighting, and it falls under the category of portrait photography.",1,1
pair_4685,1332_1,2000K,1332_1_2000K.jpg,"This is an image of an outdoor forest scene, featuring a person dressed in clothing adorned with leaves and natural materials standing in the woods. The background consists of bare trees and soft lighting, and it falls under the category of portrait photography.",-1,1
pair_4686,1333_3,4200K,1333_3_4200K.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",1,0.522782999
pair_4686,1333_3,10000K,1333_3_10000K.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",-1,0.522782999
pair_4687,1333_3,5300K,1333_3_gt.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",1,1
pair_4687,1333_3,4200K,1333_3_4200K.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",-1,1
pair_4688,1333_3,5300K,1333_3_gt.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",1,1
pair_4688,1333_3,10000K,1333_3_10000K.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",-1,1
pair_4689,1333_3,5300K,1333_3_gt.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",1,1
pair_4689,1333_3,3600K,1333_3_3600K.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",-1,1
pair_469,1028_4,4400K,1028_4_gt.jpg,"This is an image of a city street, featuring a woman in a patterned dress resting by the roadside. In the background, there are blurred vehicles and motorcycles in motion, characteristic of portrait photography.",1,1
pair_469,1028_4,10000K,1028_4_10000K.jpg,"This is an image of a city street, featuring a woman in a patterned dress resting by the roadside. In the background, there are blurred vehicles and motorcycles in motion, characteristic of portrait photography.",-1,1
pair_4690,1333_3,5300K,1333_3_gt.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",1,1
pair_4690,1333_3,3000K,1333_3_3000K.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",-1,1
pair_4691,1333_3,5300K,1333_3_gt.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",1,1
pair_4691,1333_3,2600K,1333_3_2600K.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",-1,1
pair_4692,1333_3,5300K,1333_3_gt.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",1,1
pair_4692,1333_3,2200K,1333_3_2200K.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",-1,1
pair_4693,1333_3,5300K,1333_3_gt.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",1,1
pair_4693,1333_3,2000K,1333_3_2000K.jpg,"This is an image set in a natural park, featuring a woman dressed in elegant traditional attire strolling through a lush, verdant environment. She is surrounded by a dense bamboo forest, evoking a sense of tranquility, harmony, and beauty. The image falls under the category of portrait photography.",-1,1
pair_4694,1334_0,4200K,1334_0_4200K.jpg,"This is an outdoor urban image, featuring the theme of modern women in a relaxed shopping scene within a city environment. The background includes colorful transportation vehicles and shopping carts, and the photo belongs to the category of portrait photography.",0,0.5
pair_4694,1334_0,6600K,1334_0_6600K.jpg,"This is an outdoor urban image, featuring the theme of modern women in a relaxed shopping scene within a city environment. The background includes colorful transportation vehicles and shopping carts, and the photo belongs to the category of portrait photography.",0,0.5
pair_4695,1334_0,3600K,1334_0_3600K.jpg,"This is an outdoor urban image, featuring the theme of modern women in a relaxed shopping scene within a city environment. The background includes colorful transportation vehicles and shopping carts, and the photo belongs to the category of portrait photography.",0,0.5
pair_4695,1334_0,10000K,1334_0_10000K.jpg,"This is an outdoor urban image, featuring the theme of modern women in a relaxed shopping scene within a city environment. The background includes colorful transportation vehicles and shopping carts, and the photo belongs to the category of portrait photography.",0,0.5
pair_4696,1334_0,5050K,1334_0_gt.jpg,"This is an outdoor urban image, featuring the theme of modern women in a relaxed shopping scene within a city environment. The background includes colorful transportation vehicles and shopping carts, and the photo belongs to the category of portrait photography.",1,1
pair_4696,1334_0,4200K,1334_0_4200K.jpg,"This is an outdoor urban image, featuring the theme of modern women in a relaxed shopping scene within a city environment. The background includes colorful transportation vehicles and shopping carts, and the photo belongs to the category of portrait photography.",-1,1
pair_4697,1334_0,5050K,1334_0_gt.jpg,"This is an outdoor urban image, featuring the theme of modern women in a relaxed shopping scene within a city environment. The background includes colorful transportation vehicles and shopping carts, and the photo belongs to the category of portrait photography.",1,1
pair_4697,1334_0,6600K,1334_0_6600K.jpg,"This is an outdoor urban image, featuring the theme of modern women in a relaxed shopping scene within a city environment. The background includes colorful transportation vehicles and shopping carts, and the photo belongs to the category of portrait photography.",-1,1
