pair,FileName,Subfolder,ImageName,deltaE2000,Flag,class,level,score,new_score,normalized_score,Description,Temperature_class,distance,Majority_Label,Confidence
pair_639,a2742-WP_CRW_1013,2200K,a2742-WP_CRW_1013_2200K.jpg,18.04813318,,1,2,5,0.68,0.54,"This is an image of a shopping mall or hotel lobby, featuring an adult holding a child and taking a photo in the lobby. The background includes an ascending escalator and decorative art walls, characteristic of indoor lifestyle photography.",-1,400,1,1
pair_639,a2742-WP_CRW_1013,4600K,a2742-WP_CRW_1013_4600K.jpg,20.18686381,,2,62,6,0.4,0.14,"This is an image of a shopping mall or hotel lobby, featuring an adult holding a child and taking a photo in the lobby. The background includes an ascending escalator and decorative art walls, characteristic of indoor lifestyle photography.",1,2000,-1,1
pair_64,a0222-NKIM_MG_2635,2600K,a0222-NKIM_MG_2635_2600K.jpg,4.84556341,,1,4,2,0.86,0.8,"This is an image of a living room, with the theme of gathering and entertaining with friends at home. Everyone is seated around the television, a woman is holding a microphone, and there are drinks and food on the table. It belongs to everyday life photography.",-1,357,1,0.522782999
pair_64,a0222-NKIM_MG_2635,3800K,a0222-NKIM_MG_2635_3800K.jpg,5.334588821,,2,57,3,0.78,0.69,"This is an image of a living room, with the theme of gathering and entertaining with friends at home. Everyone is seated around the television, a woman is holding a microphone, and there are drinks and food on the table. It belongs to everyday life photography.",1,843,-1,0.522782999
pair_640,a2742-WP_CRW_1013,2000K,a2742-WP_CRW_1013_2000K.jpg,28.44382347,,1,1,8,0.56,0.37,"This is an image of a shopping mall or hotel lobby, featuring an adult holding a child and taking a photo in the lobby. The background includes an ascending escalator and decorative art walls, characteristic of indoor lifestyle photography.",-1,600,1,1
pair_640,a2742-WP_CRW_1013,10000K,a2742-WP_CRW_1013_10000K.jpg,27.80743276,,2,89,7,0.3,0,"This is an image of a shopping mall or hotel lobby, featuring an adult holding a child and taking a photo in the lobby. The background includes an ascending escalator and decorative art walls, characteristic of indoor lifestyle photography.",1,7400,-1,1
pair_641,a2751-jn_20081025_Kent_Shelter_005,4200K,a2751-jn_20081025_Kent_Shelter_005_4200K.jpg,6.458964826,,1,12,2,0.82,0.74,"This is an indoor environment image with a theme of a small dog wearing a ladybug costume being led on a wooden floor. In the background, there are feet wearing white shoes, which belong to animal photography.",-1,700,0,0.5
pair_641,a2751-jn_20081025_Kent_Shelter_005,6200K,a2751-jn_20081025_Kent_Shelter_005_6200K.jpg,7.416389504,,2,59,3,0.88,0.83,"This is an indoor environment image with a theme of a small dog wearing a ladybug costume being led on a wooden floor. In the background, there are feet wearing white shoes, which belong to animal photography.",1,1300,0,0.5
pair_642,a2751-jn_20081025_Kent_Shelter_005,3600K,a2751-jn_20081025_Kent_Shelter_005_3600K.jpg,13.42574307,,1,9,4,0.64,0.49,"This is an indoor environment image with a theme of a small dog wearing a ladybug costume being led on a wooden floor. In the background, there are feet wearing white shoes, which belong to animal photography.",-1,1300,0,0.5
pair_642,a2751-jn_20081025_Kent_Shelter_005,10000K,a2751-jn_20081025_Kent_Shelter_005_10000K.jpg,14.35752348,,2,78,5,0.64,0.49,"This is an indoor environment image with a theme of a small dog wearing a ladybug costume being led on a wooden floor. In the background, there are feet wearing white shoes, which belong to animal photography.",1,5100,0,0.5
pair_643,a2755-_I2E7798,5200K,a2755-_I2E7798_5200K.jpg,6.232207109,,1,17,3,0.8,0.71,"This is an image of a snow-covered park, featuring various ducks and other birds gathered in a cold winter environment, walking or foraging on the snow. Particularly striking in the center of the image is a white duck, which contrasts sharply with the surrounding birds. This image belongs to the category of wildlife photography.",-1,1100,1,0.522782999
pair_643,a2755-_I2E7798,7800K,a2755-_I2E7798_7800K.jpg,6.038276869,,2,60,2,0.88,0.83,"This is an image of a snow-covered park, featuring various ducks and other birds gathered in a cold winter environment, walking or foraging on the snow. Particularly striking in the center of the image is a white duck, which contrasts sharply with the surrounding birds. This image belongs to the category of wildlife photography.",1,1500,-1,0.522782999
pair_644,a2755-_I2E7798,4400K,a2755-_I2E7798_4400K.jpg,11.19645634,,1,13,4,0.62,0.46,"This is an image of a snow-covered park, featuring various ducks and other birds gathered in a cold winter environment, walking or foraging on the snow. Particularly striking in the center of the image is a white duck, which contrasts sharply with the surrounding birds. This image belongs to the category of wildlife photography.",-1,1900,-1,0.594360938
pair_644,a2755-_I2E7798,10000K,a2755-_I2E7798_10000K.jpg,11.45044002,,2,71,5,0.7,0.57,"This is an image of a snow-covered park, featuring various ducks and other birds gathered in a cold winter environment, walking or foraging on the snow. Particularly striking in the center of the image is a white duck, which contrasts sharply with the surrounding birds. This image belongs to the category of wildlife photography.",1,3700,1,0.594360938
pair_645,a2762-IMG_2872,4000K,a2762-IMG_2872_4000K.jpg,9.503094664,,1,11,3,0.76,0.66,"This is an image of a city street scene, depicting a corner with a backdrop of vintage red and brown brick walls. The windows are fitted with iron bars and air conditioning units. The subject is a classic blue car parked in the shadow of the building, representing still-life landscape photography.",-1,700,1,0.522782999
pair_645,a2762-IMG_2872,5400K,a2762-IMG_2872_5400K.jpg,6.821185924,,2,56,2,0.9,0.86,"This is an image of a city street scene, depicting a corner with a backdrop of vintage red and brown brick walls. The windows are fitted with iron bars and air conditioning units. The subject is a classic blue car parked in the shadow of the building, representing still-life landscape photography.",1,700,-1,0.522782999
pair_646,a2762-IMG_2872,3600K,a2762-IMG_2872_3600K.jpg,14.77159633,,1,9,5,0.56,0.37,"This is an image of a city street scene, depicting a corner with a backdrop of vintage red and brown brick walls. The windows are fitted with iron bars and air conditioning units. The subject is a classic blue car parked in the shadow of the building, representing still-life landscape photography.",-1,1100,0,0.5
pair_646,a2762-IMG_2872,6600K,a2762-IMG_2872_6600K.jpg,13.21183375,,2,62,4,0.74,0.63,"This is an image of a city street scene, depicting a corner with a backdrop of vintage red and brown brick walls. The windows are fitted with iron bars and air conditioning units. The subject is a classic blue car parked in the shadow of the building, representing still-life landscape photography.",1,1900,0,0.5
pair_647,a2762-IMG_2872,2800K,a2762-IMG_2872_2800K.jpg,23.49666495,,1,5,7,0.4,0.14,"This is an image of a city street scene, depicting a corner with a backdrop of vintage red and brown brick walls. The windows are fitted with iron bars and air conditioning units. The subject is a classic blue car parked in the shadow of the building, representing still-life landscape photography.",-1,1900,-1,0.728217778
pair_647,a2762-IMG_2872,10000K,a2762-IMG_2872_10000K.jpg,18.96419899,,2,79,6,0.54,0.34,"This is an image of a city street scene, depicting a corner with a backdrop of vintage red and brown brick walls. The windows are fitted with iron bars and air conditioning units. The subject is a classic blue car parked in the shadow of the building, representing still-life landscape photography.",1,5300,1,0.728217778
pair_648,a2766-_DGW6347,3600K,a2766-_DGW6347_3600K.jpg,8.290157872,,1,9,3,0.84,0.77,"This is an image taken inside a greenhouse botanical garden, featuring beautiful pink orchids in full bloom. The details of the flowers are clearly visible, and the soft, blurred background makes the subject stand out even more. It falls under the category of plant photography.",-1,750,1,1
pair_648,a2766-_DGW6347,5600K,a2766-_DGW6347_5600K.jpg,8.156953268,,2,59,2,0.84,0.77,"This is an image taken inside a greenhouse botanical garden, featuring beautiful pink orchids in full bloom. The details of the flowers are clearly visible, and the soft, blurred background makes the subject stand out even more. It falls under the category of plant photography.",1,1250,-1,1
pair_649,a2766-_DGW6347,3200K,a2766-_DGW6347_3200K.jpg,13.87744366,,1,7,4,0.72,0.6,"This is an image taken inside a greenhouse botanical garden, featuring beautiful pink orchids in full bloom. The details of the flowers are clearly visible, and the soft, blurred background makes the subject stand out even more. It falls under the category of plant photography.",-1,1150,1,0.728217778
pair_649,a2766-_DGW6347,10000K,a2766-_DGW6347_10000K.jpg,16.49302884,,2,81,5,0.54,0.34,"This is an image taken inside a greenhouse botanical garden, featuring beautiful pink orchids in full bloom. The details of the flowers are clearly visible, and the soft, blurred background makes the subject stand out even more. It falls under the category of plant photography.",1,5650,-1,0.728217778
pair_65,a0222-NKIM_MG_2635,2400K,a0222-NKIM_MG_2635_2400K.jpg,8.723086123,,1,3,4,0.66,0.51,"This is an image of a living room, with the theme of gathering and entertaining with friends at home. Everyone is seated around the television, a woman is holding a microphone, and there are drinks and food on the table. It belongs to everyday life photography.",-1,557,1,1
pair_65,a0222-NKIM_MG_2635,5400K,a0222-NKIM_MG_2635_5400K.jpg,9.589500252,,2,65,5,0.6,0.43,"This is an image of a living room, with the theme of gathering and entertaining with friends at home. Everyone is seated around the television, a woman is holding a microphone, and there are drinks and food on the table. It belongs to everyday life photography.",1,2443,-1,1
pair_650,a2769-_DSC9755,3200K,a2769-_DSC9755_3200K.jpg,7.727589549,,1,7,3,0.52,0.31,"This is an image of an indoor setting, depicting a child in blue pajamas sitting under soft lighting. In the background, some blurred furniture or decor can be seen. The theme is the daily state of a child in a home environment, belonging to the portrait photography category.",-1,800,-1,1
pair_650,a2769-_DSC9755,5000K,a2769-_DSC9755_5000K.jpg,6.787219825,,2,57,2,0.88,0.83,"This is an image of an indoor setting, depicting a child in blue pajamas sitting under soft lighting. In the background, some blurred furniture or decor can be seen. The theme is the daily state of a child in a home environment, belonging to the portrait photography category.",1,1000,1,1
pair_651,a2769-_DSC9755,2600K,a2769-_DSC9755_2600K.jpg,14.71641765,,1,4,5,0.4,0.14,"This is an image of an indoor setting, depicting a child in blue pajamas sitting under soft lighting. In the background, some blurred furniture or decor can be seen. The theme is the daily state of a child in a home environment, belonging to the portrait photography category.",-1,1400,-1,1
pair_651,a2769-_DSC9755,6000K,a2769-_DSC9755_6000K.jpg,11.67919956,,2,62,4,0.84,0.77,"This is an image of an indoor setting, depicting a child in blue pajamas sitting under soft lighting. In the background, some blurred furniture or decor can be seen. The theme is the daily state of a child in a home environment, belonging to the portrait photography category.",1,2000,1,1
pair_652,a2769-_DSC9755,2000K,a2769-_DSC9755_2000K.jpg,21.01946946,,1,1,7,0.3,0,"This is an image of an indoor setting, depicting a child in blue pajamas sitting under soft lighting. In the background, some blurred furniture or decor can be seen. The theme is the daily state of a child in a home environment, belonging to the portrait photography category.",-1,2000,-1,1
pair_652,a2769-_DSC9755,7200K,a2769-_DSC9755_7200K.jpg,16.11142474,,2,68,6,0.74,0.63,"This is an image of an indoor setting, depicting a child in blue pajamas sitting under soft lighting. In the background, some blurred furniture or decor can be seen. The theme is the daily state of a child in a home environment, belonging to the portrait photography category.",1,3200,1,1
pair_653,a2775-jmac_DSC0487,5000K,a2775-jmac_DSC0487_5000K.jpg,7.828202011,,1,16,2,0.88,0.83,"This is an image of an indoor store environment, featuring two alien models. One alien is holding a globe, and there are products displayed for sale next to them. It belongs to the genre of still life photography.",-1,850,1,0.522782999
pair_653,a2775-jmac_DSC0487,7200K,a2775-jmac_DSC0487_7200K.jpg,10.0235063,,2,59,3,0.82,0.74,"This is an image of an indoor store environment, featuring two alien models. One alien is holding a globe, and there are products displayed for sale next to them. It belongs to the genre of still life photography.",1,1350,-1,0.522782999
