pair,FileName,Subfolder,ImageName,deltaE2000,Flag,class,level,Score,new_score,normalized_score,Description,Temperature_class,distance,Majority_Label,Confidence
pair_1574,1578_3,3800K,1578_3_3800K.jpg,7.2234292,,1,10,2,0.9,0.86,"This is an image of an indoor traditional Chinese-style photo studio scene, featuring a man and a woman dressed in traditional Chinese attire posing for a portrait. The background consists of a simple set design and Chinese-style furniture, showcasing elements of traditional Chinese culture and wedding themes. It belongs to the category of portrait photography.",-1,700,1,0.594360938
pair_1574,1578_3,6000K,1578_3_6000K.jpg,7.935472097,,2,60,3,0.7,0.57,"This is an image of an indoor traditional Chinese-style photo studio scene, featuring a man and a woman dressed in traditional Chinese attire posing for a portrait. The background consists of a simple set design and Chinese-style furniture, showcasing elements of traditional Chinese culture and wedding themes. It belongs to the category of portrait photography.",1,1500,-1,0.594360938
pair_1575,1578_3,3400K,1578_3_3400K.jpg,12.98557243,,1,8,4,0.75,0.64,"This is an image of an indoor traditional Chinese-style photo studio scene, featuring a man and a woman dressed in traditional Chinese attire posing for a portrait. The background consists of a simple set design and Chinese-style furniture, showcasing elements of traditional Chinese culture and wedding themes. It belongs to the category of portrait photography.",-1,1100,1,1
pair_1575,1578_3,10000K,1578_3_10000K.jpg,14.96654873,,2,80,5,0.5,0.29,"This is an image of an indoor traditional Chinese-style photo studio scene, featuring a man and a woman dressed in traditional Chinese attire posing for a portrait. The background consists of a simple set design and Chinese-style furniture, showcasing elements of traditional Chinese culture and wedding themes. It belongs to the category of portrait photography.",1,5500,-1,1
pair_1576,1579_6,3000K,1579_6_3000K.jpg,6.703548967,,1,6,2,0.9,0.86,"This is an image of an indoor setting with a pink wall in the background. The subject is a woman dressed in a white gown, holding pink feather decorations, symbolizing romance and elegance. It belongs to the genre of portrait photography.",-1,450,1,0.594360938
pair_1576,1579_6,4200K,1579_6_4200K.jpg,8.787076947,,2,56,3,0.75,0.64,"This is an image of an indoor setting with a pink wall in the background. The subject is a woman dressed in a white gown, holding pink feather decorations, symbolizing romance and elegance. It belongs to the genre of portrait photography.",1,750,-1,0.594360938
pair_1577,1579_6,2600K,1579_6_2600K.jpg,14.06774765,,1,4,4,0.65,0.5,"This is an image of an indoor setting with a pink wall in the background. The subject is a woman dressed in a white gown, holding pink feather decorations, symbolizing romance and elegance. It belongs to the genre of portrait photography.",-1,850,-1,0.594360938
pair_1577,1579_6,5000K,1579_6_5000K.jpg,14.36065123,,2,60,5,0.65,0.5,"This is an image of an indoor setting with a pink wall in the background. The subject is a woman dressed in a white gown, holding pink feather decorations, symbolizing romance and elegance. It belongs to the genre of portrait photography.",1,1550,1,0.594360938
pair_1578,1579_6,2000K,1579_6_2000K.jpg,22.04700927,,1,1,7,0.3,0,"This is an image of an indoor setting with a pink wall in the background. The subject is a woman dressed in a white gown, holding pink feather decorations, symbolizing romance and elegance. It belongs to the genre of portrait photography.",-1,1450,-1,1
pair_1578,1579_6,6400K,1579_6_6400K.jpg,20.202076,,2,67,6,0.55,0.36,"This is an image of an indoor setting with a pink wall in the background. The subject is a woman dressed in a white gown, holding pink feather decorations, symbolizing romance and elegance. It belongs to the genre of portrait photography.",1,2950,1,1
pair_1579,157_0,4000K,157_0_4000K.jpg,8.63440023,,1,11,3,0.75,0.64,"This is an image taken in a flower field, with the theme of a person enjoying a leisurely time in nature, surrounded by blooming yellow flowers and green plants. It falls under the category of portrait photography.",-1,1100,-1,0.522782999
pair_1579,157_0,6600K,157_0_6600K.jpg,6.189027331,,2,60,2,0.9,0.86,"This is an image taken in a flower field, with the theme of a person enjoying a leisurely time in nature, surrounded by blooming yellow flowers and green plants. It falls under the category of portrait photography.",1,1500,1,0.522782999
pair_158,104_3,4000K,104_3_4000K.jpg,7.159731526,,1,11,3,0.85,0.79,"This is an image of a seaside scene with the theme of a romantic wedding or a couple's celebration. In the picture, there is a newlywed couple sitting on chairs labeled ""MR."" and ""MRS."" They are engaging in an intimate conversation, exuding a warm and joyous atmosphere. The image belongs to the category of portrait photography.",-1,900,1,0.594360938
pair_158,104_3,6400K,104_3_6400K.jpg,6.07976425,,2,60,2,0.8,0.71,"This is an image of a seaside scene with the theme of a romantic wedding or a couple's celebration. In the picture, there is a newlywed couple sitting on chairs labeled ""MR."" and ""MRS."" They are engaging in an intimate conversation, exuding a warm and joyous atmosphere. The image belongs to the category of portrait photography.",1,1500,-1,0.594360938
pair_1580,157_0,3400K,157_0_3400K.jpg,15.61143442,,1,8,5,0.6,0.43,"This is an image taken in a flower field, with the theme of a person enjoying a leisurely time in nature, surrounded by blooming yellow flowers and green plants. It falls under the category of portrait photography.",-1,1700,-1,0.728217778
pair_1580,157_0,10000K,157_0_10000K.jpg,11.24805226,,2,77,4,0.75,0.64,"This is an image taken in a flower field, with the theme of a person enjoying a leisurely time in nature, surrounded by blooming yellow flowers and green plants. It falls under the category of portrait photography.",1,4900,1,0.728217778
pair_1581,1580_1,4400K,1580_1_4400K.jpg,4.607960387,,1,13,2,0.9,0.86,"This is an image of a terrace in a rural landscape, featuring a couple dressed in formal attire taking commemorative photos in a beautiful outdoor setting. The background includes greenery, a lake, and modern-style cottages, and the scene is classified as portrait photography.",-1,800,1,0.594360938
pair_1581,1580_1,7000K,1580_1_7000K.jpg,5.804986534,,2,61,3,0.8,0.71,"This is an image of a terrace in a rural landscape, featuring a couple dressed in formal attire taking commemorative photos in a beautiful outdoor setting. The background includes greenery, a lake, and modern-style cottages, and the scene is classified as portrait photography.",1,1800,-1,0.594360938
pair_1582,1580_1,3800K,1580_1_3800K.jpg,8.913917896,,1,10,4,0.7,0.57,"This is an image of a terrace in a rural landscape, featuring a couple dressed in formal attire taking commemorative photos in a beautiful outdoor setting. The background includes greenery, a lake, and modern-style cottages, and the scene is classified as portrait photography.",-1,1400,1,0.728217778
pair_1582,1580_1,10000K,1580_1_10000K.jpg,10.17935424,,2,76,5,0.6,0.43,"This is an image of a terrace in a rural landscape, featuring a couple dressed in formal attire taking commemorative photos in a beautiful outdoor setting. The background includes greenery, a lake, and modern-style cottages, and the scene is classified as portrait photography.",1,4800,-1,0.728217778
pair_1583,1581_4,4000K,1581_4_4000K.jpg,5.87029737,,1,11,3,0.8,0.71,"This is an indoor photograph with a theme of a woman dressed in a glamorous gown showcasing fashion style. The subject is seated on a classical-style sofa, with an artistic background, belonging to fashion photography.",-1,750,0,0.5
pair_1583,1581_4,5600K,1581_4_5600K.jpg,4.730286093,,2,57,2,0.9,0.86,"This is an indoor photograph with a theme of a woman dressed in a glamorous gown showcasing fashion style. The subject is seated on a classical-style sofa, with an artistic background, belonging to fashion photography.",1,850,0,0.5
pair_1584,1581_4,3400K,1581_4_3400K.jpg,11.05582561,,1,8,5,0.55,0.36,"This is an indoor photograph with a theme of a woman dressed in a glamorous gown showcasing fashion style. The subject is seated on a classical-style sofa, with an artistic background, belonging to fashion photography.",-1,1350,-1,0.522782999
pair_1584,1581_4,7000K,1581_4_7000K.jpg,8.897921246,,2,64,4,0.7,0.57,"This is an indoor photograph with a theme of a woman dressed in a glamorous gown showcasing fashion style. The subject is seated on a classical-style sofa, with an artistic background, belonging to fashion photography.",1,2250,1,0.522782999
pair_1585,1581_4,2800K,1581_4_2800K.jpg,16.08943258,,1,5,7,0.4,0.14,"This is an indoor photograph with a theme of a woman dressed in a glamorous gown showcasing fashion style. The subject is seated on a classical-style sofa, with an artistic background, belonging to fashion photography.",-1,1950,-1,0.728217778
pair_1585,1581_4,10000K,1581_4_10000K.jpg,13.26979935,,2,79,6,0.55,0.36,"This is an indoor photograph with a theme of a woman dressed in a glamorous gown showcasing fashion style. The subject is seated on a classical-style sofa, with an artistic background, belonging to fashion photography.",1,5250,1,0.728217778
pair_1586,1582_4,5000K,1582_4_5000K.jpg,5.795897262,,1,16,2,0.9,0.86,"This is an image of the exterior environment of a church, with the theme focusing on the interaction between people and historical architecture. In the foreground, there is a standing figure, while the background features a Gothic-style building. This falls under the category of portrait photography.",-1,800,-1,0.594360938
pair_1586,1582_4,6800K,1582_4_6800K.jpg,6.075747061,,2,57,3,0.8,0.71,"This is an image of the exterior environment of a church, with the theme focusing on the interaction between people and historical architecture. In the foreground, there is a standing figure, while the background features a Gothic-style building. This falls under the category of portrait photography.",1,1000,1,0.594360938
pair_1587,1582_4,4200K,1582_4_4200K.jpg,11.73053124,,1,12,5,0.55,0.36,"This is an image of the exterior environment of a church, with the theme focusing on the interaction between people and historical architecture. In the foreground, there is a standing figure, while the background features a Gothic-style building. This falls under the category of portrait photography.",-1,1600,-1,1
pair_1587,1582_4,8000K,1582_4_8000K.jpg,11.09128741,,2,63,4,0.7,0.57,"This is an image of the exterior environment of a church, with the theme focusing on the interaction between people and historical architecture. In the foreground, there is a standing figure, while the background features a Gothic-style building. This falls under the category of portrait photography.",1,2200,1,1
pair_1588,1582_4,3400K,1582_4_3400K.jpg,17.09035526,,1,8,7,0.4,0.14,"This is an image of the exterior environment of a church, with the theme focusing on the interaction between people and historical architecture. In the foreground, there is a standing figure, while the background features a Gothic-style building. This falls under the category of portrait photography.",-1,2400,-1,1
