pair,FileName,Subfolder,ImageName,deltaE2000,Description,Majority_Label,Confidence
pair_3785,a3936-jmac_DSC3823,3400K,a3936-jmac_DSC3823_3400K.jpg,15.64714111,"This is an image of a religious building, depicting an Orthodox church under a sunny sky. The church features striking blue and gold domes, symbolizing the traditional Russian architectural style, with construction scaffolding set up beside it. The theme is to showcase the magnificence of the architecture and the sacred atmosphere of religion, classifying it as architectural photography.",-1,1
pair_3786,a3936-jmac_DSC3823,5346K,a3936-jmac_DSC3823_gt.jpg,0,"This is an image of a religious building, depicting an Orthodox church under a sunny sky. The church features striking blue and gold domes, symbolizing the traditional Russian architectural style, with construction scaffolding set up beside it. The theme is to showcase the magnificence of the architecture and the sacred atmosphere of religion, classifying it as architectural photography.",1,1
pair_3786,a3936-jmac_DSC3823,10000K,a3936-jmac_DSC3823_10000K.jpg,17.79159424,"This is an image of a religious building, depicting an Orthodox church under a sunny sky. The church features striking blue and gold domes, symbolizing the traditional Russian architectural style, with construction scaffolding set up beside it. The theme is to showcase the magnificence of the architecture and the sacred atmosphere of religion, classifying it as architectural photography.",-1,1
pair_3787,a3936-jmac_DSC3823,5346K,a3936-jmac_DSC3823_gt.jpg,0,"This is an image of a religious building, depicting an Orthodox church under a sunny sky. The church features striking blue and gold domes, symbolizing the traditional Russian architectural style, with construction scaffolding set up beside it. The theme is to showcase the magnificence of the architecture and the sacred atmosphere of religion, classifying it as architectural photography.",1,1
pair_3787,a3936-jmac_DSC3823,2000K,a3936-jmac_DSC3823_2000K.jpg,20.77224203,"This is an image of a religious building, depicting an Orthodox church under a sunny sky. The church features striking blue and gold domes, symbolizing the traditional Russian architectural style, with construction scaffolding set up beside it. The theme is to showcase the magnificence of the architecture and the sacred atmosphere of religion, classifying it as architectural photography.",-1,1
pair_3788,a3947-jmac_MG_1444,3800K,a3947-jmac_MG_1444_3800K.jpg,9.289713618,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",1,0.728217778
pair_3788,a3947-jmac_MG_1444,5800K,a3947-jmac_MG_1444_5800K.jpg,9.293349245,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",-1,0.728217778
pair_3789,a3947-jmac_MG_1444,3400K,a3947-jmac_MG_1444_3400K.jpg,17.12652601,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",1,1
pair_3789,a3947-jmac_MG_1444,10000K,a3947-jmac_MG_1444_10000K.jpg,16.30533438,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",-1,1
pair_379,a0338-WP_CRW_9580,3200K,a0338-WP_CRW_9580_3200K.jpg,9.379693993,"This is an image of an outdoor scene covered in white snow, featuring a horse walking in the snow. Snowflakes are kicked up by the horse's hooves, and the rider's black boots can also be seen in the picture. It belongs to the category of animal photography.",-1,0.728217778
pair_379,a0338-WP_CRW_9580,10000K,a0338-WP_CRW_9580_10000K.jpg,11.70213532,"This is an image of an outdoor scene covered in white snow, featuring a horse walking in the snow. Snowflakes are kicked up by the horse's hooves, and the rider's black boots can also be seen in the picture. It belongs to the category of animal photography.",1,0.728217778
pair_3790,a3947-jmac_MG_1444,4400K,a3947-jmac_MG_1444_gt.jpg,0,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",1,1
pair_3790,a3947-jmac_MG_1444,3800K,a3947-jmac_MG_1444_3800K.jpg,9.289713618,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",-1,1
pair_3791,a3947-jmac_MG_1444,4400K,a3947-jmac_MG_1444_gt.jpg,0,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",1,1
pair_3791,a3947-jmac_MG_1444,5800K,a3947-jmac_MG_1444_5800K.jpg,9.293349245,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",-1,1
pair_3792,a3947-jmac_MG_1444,4400K,a3947-jmac_MG_1444_gt.jpg,0,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",1,1
pair_3792,a3947-jmac_MG_1444,10000K,a3947-jmac_MG_1444_10000K.jpg,16.30533438,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",-1,1
pair_3793,a3947-jmac_MG_1444,4400K,a3947-jmac_MG_1444_gt.jpg,0,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",1,1
pair_3793,a3947-jmac_MG_1444,3400K,a3947-jmac_MG_1444_3400K.jpg,17.12652601,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",-1,1
pair_3794,a3947-jmac_MG_1444,4400K,a3947-jmac_MG_1444_gt.jpg,0,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",1,1
pair_3794,a3947-jmac_MG_1444,3000K,a3947-jmac_MG_1444_3000K.jpg,24.56470716,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",-1,1
pair_3795,a3947-jmac_MG_1444,4400K,a3947-jmac_MG_1444_gt.jpg,0,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",1,1
